Frequence Fondamentale (Hz),Amplitude Maximale
1998.5509056839478,5280832.0845019
1999.1505309181764,5275341.465110895
1998.9506558401001,5273976.929036501
2002.3485321673954,5294953.892555357
1999.750156152405,5269347.427233009
1999.950031230481,5300481.731275974
2002.748282323548,5296999.714146085
2008.9444097439102,5260093.953177376
2004.5471580262338,5267534.134244226
1987.1580262336042,5328750.50410626
2000.3497813866336,5316349.822969172
1995.1530293566523,5337042.901142252
2004.3472829481575,5332213.202495506
2000.3497813866336,5323484.31722329
1987.7576514678328,5321370.143608484
2004.1474078700815,5230219.362319084
2003.9475327920052,5283563.374959772
2001.3491567770145,5367863.630162044
2003.5477826358529,5344788.890291743
2001.948782011243,5291926.472532611
2000.5496564647096,5312231.041490117
2002.948157401624,5367625.102941633
1998.3510306058715,5237004.568288132
2004.1474078700815,5297460.754822355
2010.3435352904437,5352404.9522560015
2002.1486570893194,5333632.92114872
1999.1505309181764,5308402.687925587
2003.9475327920052,5348655.223123215
1994.7532792005,5240344.648200717
2011.542785758901,5304196.664123979
2007.745159275453,5350655.055424669
1997.3516552154904,5366703.113711243
2003.1480324797003,5263259.600206068
2002.948157401624,5364123.0108349975
1996.1524047470332,5240772.721154934
2003.5477826358529,5359944.138245091
1993.1542785758902,5305121.560464444
1994.953154278576,5297917.394602338
2003.9475327920052,5266618.9434025325
2000.9494066208622,5388079.180844008
2002.1486570893194,5303977.113747681
1999.750156152405,5341769.904955313
2001.1492816989382,5296568.172037564
1996.5521549031857,5345752.577530472
2005.9462835727672,5248320.6652808385
1996.5521549031857,5236474.210762065
1997.1517801374143,5278846.8838764075
2005.3466583385386,5362429.159517763
2005.3466583385386,5312208.6264233105
1995.3529044347285,5327305.3969532745
1997.751405371643,5348601.837895986
1998.5509056839478,5314231.164503082
1998.7507807620239,5293706.745981504
1996.1524047470332,5347679.319328682
2005.3466583385386,5264049.123921258
1998.3510306058715,5274516.451808677
2003.5477826358529,5325008.70750344
2004.3472829481575,5346294.605637329
1995.5527795128046,5353624.832191477
2006.1461586508433,5323373.152360237
1997.751405371643,5309022.222747191
2001.5490318550908,5249824.5146219935
2002.948157401624,5377409.573356958
2005.5465334166147,5286819.154517016
1997.751405371643,5341424.992120855
1999.750156152405,5340315.740891361
1998.5509056839478,5284238.373119598
1999.5502810743287,5285150.579581613
2001.7489069331668,5345645.663497512
2003.1480324797003,5266013.869101766
1997.1517801374143,5272676.30855492
1993.3541536539665,5303977.924495804
2000.749531542786,5270033.601396386
2006.745783885072,5233424.703748282
2000.3497813866336,5298811.059787578
1998.3510306058715,5270880.4856486935
1997.1517801374143,5290444.611523925
1998.7507807620239,5309541.098836284
1995.3529044347285,5335086.229451218
1996.5521549031857,5363012.348499833
1996.3522798251095,5317206.123723331
1996.951905059338,5321147.114554336
1995.9525296689571,5306759.16835266
1997.3516552154904,5278273.844699612
1997.951280449719,5305968.303918162
1996.5521549031857,5310064.319662778
2002.3485321673954,5313017.92142492
2004.3472829481575,5301091.401576503
1996.1524047470332,5319878.366491647
2000.5496564647096,5340354.0657630805
1999.1505309181764,5258659.553733437
1993.953778888195,5318277.415226587
1992.5546533416616,5227326.444334042
1998.5509056839478,5307549.204272082
1994.3535290443474,5300505.466931348
1999.5502810743287,5241883.600445942
1999.1505309181764,5341820.014762981
2005.5465334166147,5336961.55312394
2008.544659587758,5276321.503584881
2009.5440349781388,5257173.130559045
2003.5477826358529,5294583.558066581
1995.7526545908809,5292922.190578893
2008.1449094316054,5332682.058678355
2000.3497813866336,5324662.655695575
2003.3479075577766,5410546.193914318
2000.749531542786,5348305.2725755405
2002.1486570893194,5338517.043582756
2003.5477826358529,5298707.568826433
1992.3547782635853,5315837.113789484
2003.3479075577766,5295541.706967108
2002.5484072454717,5233815.826910827
2000.1499063085573,5293036.465106358
2006.5459088069958,5209875.82499893
1996.951905059338,5281462.842584814
1998.3510306058715,5320414.329232973
2000.1499063085573,5345441.988949794
1999.5502810743287,5311008.529275921
2000.9494066208622,5293670.249660587
1998.3510306058715,5356169.534027577
2000.1499063085573,5243083.437809888
1994.5534041224237,5353059.449905935
2008.3447845096816,5209558.50394473
2000.9494066208622,5363299.801335874
1995.3529044347285,5318428.05561407
1999.750156152405,5321504.3232110655
1994.1536539662713,5294531.991059757
2002.1486570893194,5320468.342821298
1995.3529044347285,5364967.510255744
1998.3510306058715,5212575.460456018
1997.951280449719,5235755.740816205
2004.5471580262338,5397142.260134459
1998.9506558401001,5360017.450292811
1997.951280449719,5331341.023330589
2004.946908182386,5393546.911712221
2009.5440349781388,5356726.522309179
2002.5484072454717,5299012.357152098
1994.7532792005,5291496.735135074
2008.544659587758,5287141.806514255
1997.1517801374143,5285846.9357334245
1998.7507807620239,5374815.5371699305
1998.7507807620239,5298281.67493579
2006.5459088069958,5303168.506471271
2000.3497813866336,5351220.889683282
2008.3447845096816,5266301.5700590415
2002.948157401624,5223671.54005624
1989.756402248595,5375268.0458715
2011.9425359150532,5327220.790419469
2000.749531542786,5268404.975531877
1997.5515302935667,5292738.837601739
2007.9450343535293,5329119.147558574
1990.7557776389758,5347724.638059734
1993.7539038101188,5346716.873836602
1999.3504059962524,5332729.500353333
2003.747657713929,5307174.161640125
2006.1461586508433,5383120.163322508
2001.948782011243,5279857.8365470115
1997.951280449719,5344703.712464633
2009.3441599000626,5404443.767382229
1997.751405371643,5305357.147489413
1998.1511555277953,5324283.87606306
1993.7539038101188,5305366.0467255395
1991.3554028732044,5255249.947811058
1999.5502810743287,5232781.85098736
1998.1511555277953,5390079.35866646
1995.1530293566523,5311880.814103636
1998.5509056839478,5371024.569378542
1989.5565271705186,5303346.793436604
2003.9475327920052,5296220.780613272
2001.1492816989382,5282717.99464608
1993.953778888195,5310647.141795454
2001.3491567770145,5367519.741498139
2005.3466583385386,5352994.040953077
2007.9450343535293,5360121.842282883
2001.3491567770145,5296824.443818013
1998.5509056839478,5304145.617947923
2007.745159275453,5300312.267982003
2000.749531542786,5443388.072258381
2002.3485321673954,5331771.14912138
1994.1536539662713,5317401.526394047
1995.9525296689571,5303819.193971628
2007.3454091193005,5285381.596459695
2000.749531542786,5348508.038708597
1991.7551530293567,5344204.671771835
2007.9450343535293,5361958.85372101
2002.748282323548,5305076.113714514
1995.3529044347285,5283891.384819874
1997.3516552154904,5272152.014817451
1992.1549031855093,5298095.991452425
2006.745783885072,5279175.6922572255
1997.751405371643,5224783.843885611
2001.5490318550908,5325372.414208131
1998.7507807620239,5332031.5867259065
2003.747657713929,5222166.635797605
1999.1505309181764,5380146.837728023
1999.5502810743287,5369784.713305697
2001.5490318550908,5365215.40007214
2000.9494066208622,5282510.127405196
1999.950031230481,5298789.381329836
2009.5440349781388,5248006.096008216
1996.1524047470332,5330747.664071388
1992.5546533416616,5382552.3940116735
2001.1492816989382,5295436.861251471
1992.954403497814,5236266.991748601
1993.953778888195,5315756.189348644
2006.3460337289196,5376403.576111667
1997.3516552154904,5416934.139780366
2004.74703310431,5367861.25600119
2004.5471580262338,5331565.102034965
1998.9506558401001,5319094.327110737
1998.7507807620239,5361988.024759601
2001.1492816989382,5341291.538902081
1994.953154278576,5263555.071250236
2001.7489069331668,5325006.712184849
1996.3522798251095,5325494.969450084
1999.950031230481,5269544.9335239995
2002.3485321673954,5290325.05957425
2005.9462835727672,5306278.462248789
2004.1474078700815,5332358.852674572
1997.3516552154904,5259071.843547034
2003.9475327920052,5339539.859387107
2012.1424109931295,5370560.3703054795
2003.1480324797003,5402618.70437478
2003.9475327920052,5219703.052035116
1994.953154278576,5324150.597739936
2004.74703310431,5254329.209205748
1992.954403497814,5333530.718900975
2002.948157401624,5356448.837441155
2000.9494066208622,5316111.114987985
2012.9419113054344,5348872.786889072
2009.3441599000626,5243861.73797167
1999.3504059962524,5296867.178629424
1992.7545284197379,5267339.015397972
1995.7526545908809,5291334.450734467
2000.3497813866336,5308026.598784015
2000.3497813866336,5278341.9717344465
2005.1467832604624,5340740.688161244
1999.3504059962524,5364139.451862122
1997.1517801374143,5316049.548888365
2003.9475327920052,5264510.334134177
2003.1480324797003,5345268.205626462
2002.748282323548,5257313.238214245
1999.1505309181764,5225794.896121139
1989.756402248595,5298508.482457277
1996.951905059338,5283360.515734659
1999.3504059962524,5315802.086935942
1997.751405371643,5189844.082341803
2005.1467832604624,5322830.405095087
2005.5465334166147,5189606.359573175
2001.5490318550908,5299533.119366343
1999.3504059962524,5358211.381653151
1996.5521549031857,5300973.8017715765
1996.5521549031857,5376578.222754941
1999.3504059962524,5325477.415204711
1999.750156152405,5271436.314733634
2004.1474078700815,5221026.12102444
1997.751405371643,5286097.153204602
1997.1517801374143,5361947.64327567
2008.9444097439102,5351434.139168882
2008.9444097439102,5278899.283668242
2001.948782011243,5343748.893709095
1994.953154278576,5338966.237753785
2001.948782011243,5305026.126233096
2003.9475327920052,5267023.549242081
2000.9494066208622,5305527.949462237
2002.3485321673954,5298400.101507072
1991.5552779512807,5251559.419031656
1995.5527795128046,5305598.250137861
2004.74703310431,5337810.809777116
2000.3497813866336,5342380.453032147
1989.756402248595,5278905.138561493
2007.5452841973768,5323755.557126441
2002.748282323548,5343479.6912700515
2001.5490318550908,5268087.67586692
1997.1517801374143,5344007.343391163
1997.3516552154904,5301929.106821855
1993.953778888195,5257862.263190319
1996.951905059338,5324592.054762499
1996.5521549031857,5303277.951738654
2000.749531542786,5243718.616297332
1994.953154278576,5344577.747448058
2000.5496564647096,5291904.325545984
1998.3510306058715,5296354.062464523
2004.5471580262338,5292128.685671152
2003.5477826358529,5300315.667676425
2007.745159275453,5311504.69002553
2001.1492816989382,5268496.081024119
1993.953778888195,5297585.424503578
1990.7557776389758,5269815.008527239
2004.74703310431,5299356.969930277
1998.1511555277953,5308832.235952811
1998.1511555277953,5283382.465329594
2003.1480324797003,5268138.578136286
2002.948157401624,5307542.548011081
1999.1505309181764,5312613.387330153
1989.5565271705186,5294462.792181412
1990.1561524047472,5277877.9492067
1990.1561524047472,5255519.184007675
2000.1499063085573,5338335.173065535
1996.3522798251095,5321121.515112616
1999.5502810743287,5327055.845893417
2003.747657713929,5275654.791773433
1997.5515302935667,5313570.502824828
1999.1505309181764,5251422.100034457
2002.5484072454717,5350106.219970307
2000.3497813866336,5276257.844771252
1988.3572767020614,5385520.7732822215
1997.751405371643,5252019.747590653
1994.3535290443474,5317301.222008478
1995.9525296689571,5248679.823404145
1997.3516552154904,5356917.437437635
1997.951280449719,5303349.902015213
2006.9456589631482,5310525.545668223
1992.1549031855093,5287807.823079582
1994.7532792005,5348569.635161254
1997.5515302935667,5324505.761110614
2004.1474078700815,5282191.856556383
1995.9525296689571,5283843.094721319
2005.5465334166147,5406340.11810455
1999.3504059962524,5234965.141843259
1992.5546533416616,5357415.859756265
1999.1505309181764,5330923.178316326
1991.7551530293567,5399111.126178108
2007.3454091193005,5322255.950136988
1989.756402248595,5358164.870731335
2005.1467832604624,5334971.329230999
2003.3479075577766,5211778.838852623
1995.9525296689571,5282474.656167655
2001.1492816989382,5264546.702857168
1998.1511555277953,5281131.410177739
1994.953154278576,5344672.046717958
1990.955652717052,5320662.347807463
1998.1511555277953,5364555.923487663
2008.1449094316054,5291494.383833384
1998.5509056839478,5354335.486010683
1994.7532792005,5278069.582034376
1997.5515302935667,5336212.21410418
1999.1505309181764,5288768.230517322
2005.3466583385386,5242097.227538885
2003.1480324797003,5269709.395237483
2002.5484072454717,5240467.451240226
2003.9475327920052,5370503.91996652
1999.3504059962524,5278401.813545264
1999.1505309181764,5220341.987261562
1995.3529044347285,5314186.601895959
1997.951280449719,5310306.977011192
2000.1499063085573,5317305.252162394
2011.542785758901,5318388.996775576
2004.1474078700815,5353400.289969036
1995.7526545908809,5336835.033593533
1993.5540287320425,5287167.49085492
1985.958775765147,5380924.871540137
2000.3497813866336,5297074.522209641
2004.5471580262338,5355047.524927734
2007.1455340412244,5310190.054286531
1997.1517801374143,5344460.1771937115
2000.1499063085573,5271532.575162736
2001.1492816989382,5272033.309801596
1998.3510306058715,5237954.23136557
2004.1474078700815,5200318.684618757
1998.7507807620239,5297057.759509801
1996.5521549031857,5262307.513426861
1987.5577763897566,5242587.776510979
1996.3522798251095,5358649.898709176
