Frequence Fondamentale (Hz),Amplitude Maximale
2005.9462835727672,5266479.5654724445
2004.5471580262338,5270885.121728321
2017.1392879450345,5212797.369790076
2007.745159275453,5254409.444712042
2007.745159275453,5238147.865107675
2005.5465334166147,5277539.3749188
1999.3504059962524,5230412.268663761
2005.3466583385386,5234031.596094472
2011.542785758901,5175115.50671817
2003.5477826358529,5236042.886402025
2016.1399125546534,5218677.383282742
2010.743285446596,5205699.318956806
2002.5484072454717,5220913.390201155
2006.5459088069958,5251274.874787799
2012.9419113054344,5253718.917266052
2002.1486570893194,5246021.175954894
2009.3441599000626,5173726.8849311285
2013.741411617739,5220172.969903774
2007.3454091193005,5224751.750540399
2015.740162398501,5247461.866443058
2012.3422860712058,5212315.20241947
2006.745783885072,5223690.959758374
2010.5434103685197,5219530.936146836
2005.3466583385386,5248111.564152954
2003.747657713929,5235825.861593592
2009.3441599000626,5200371.329368248
2021.1367895065587,5281529.0427487455
2018.9381636477203,5255179.32533686
2004.74703310431,5225666.22948044
2012.3422860712058,5219431.55765011
2005.3466583385386,5219185.688440799
2015.9400374765773,5245020.73717788
2010.1436602123674,5209402.205930607
2008.3447845096816,5229122.633974932
2006.3460337289196,5277016.457232415
2010.743285446596,5244562.021548559
2001.7489069331668,5204477.568028619
2015.9400374765773,5311208.150482953
2009.9437851342911,5238928.675199124
2004.5471580262338,5204403.253262174
2005.746408494691,5254122.466661161
2006.1461586508433,5191028.843030692
2004.74703310431,5232927.066009587
2005.9462835727672,5236712.738369524
2007.745159275453,5256856.617348365
2003.747657713929,5191192.783554201
2010.1436602123674,5285805.8548122225
2011.9425359150532,5264282.6429633545
2008.544659587758,5321212.96015903
2005.3466583385386,5296822.000391036
2010.9431605246723,5247270.046534319
2010.1436602123674,5293387.400093669
2010.9431605246723,5268028.697065656
2010.5434103685197,5243854.312511003
2020.9369144284824,5225242.722709901
2011.542785758901,5251495.905766392
2011.1430356027483,5232316.61279854
2010.9431605246723,5302452.912456771
2007.745159275453,5233440.1207818
2002.1486570893194,5225630.333132592
2008.3447845096816,5223528.526189683
2013.9412866958153,5238308.536454125
2012.742036227358,5239125.628269537
2014.9406620861962,5217035.779983594
2011.542785758901,5279530.974327601
2013.3416614615867,5245407.584865254
2012.5421611492818,5308746.041739185
2010.5434103685197,5207382.457678179
2015.5402873204248,5313851.384951948
2013.3416614615867,5201518.756330881
2013.541536539663,5295924.456039995
2005.3466583385386,5263218.537960898
2010.5434103685197,5258774.855587901
2005.9462835727672,5212347.142416038
2005.746408494691,5190154.174537307
2017.5390381011869,5238276.057719096
2010.5434103685197,5226908.193770938
2009.1442848219865,5199503.069410957
2012.5421611492818,5236791.145556215
2005.1467832604624,5238561.489796702
2003.1480324797003,5222897.370519261
2001.5490318550908,5292736.921560178
2007.5452841973768,5266620.715527858
2000.9494066208622,5269449.610123217
2011.542785758901,5262172.04635755
2007.9450343535293,5218801.850831696
2001.948782011243,5272291.137144403
2009.3441599000626,5236153.560460226
2005.1467832604624,5280852.8038175255
2012.3422860712058,5196923.79277217
2011.542785758901,5271839.38835815
2007.3454091193005,5247089.667257179
2008.3447845096816,5225022.8626317335
2007.3454091193005,5209188.98618378
2008.744534665834,5273739.1065775
2009.3441599000626,5279250.841682286
2006.745783885072,5247923.5090902485
2010.3435352904437,5223807.63678799
2010.1436602123674,5232862.451525312
2003.3479075577766,5279835.402653241
2011.9425359150532,5203955.050605635
2006.3460337289196,5247060.571309537
2009.3441599000626,5212525.15388544
2016.3397876327297,5225439.605631103
2008.1449094316054,5257714.747949062
2010.743285446596,5255102.703119695
2008.1449094316054,5278331.774784707
2008.1449094316054,5233046.770920551
2015.9400374765773,5249858.422483648
2014.7407870081202,5217612.487837886
2013.3416614615867,5244647.155785105
2008.3447845096816,5203212.257946828
2003.5477826358529,5229273.241528046
2014.5409119300439,5224644.959633877
2004.1474078700815,5248379.313188905
2009.743910056215,5240382.649757851
2016.7395377888822,5244648.062717283
2004.1474078700815,5250704.585600109
2003.3479075577766,5249125.853617015
2010.9431605246723,5211901.881172081
2009.1442848219865,5258659.363307998
2008.744534665834,5246626.976187439
2010.5434103685197,5265090.257474978
2010.5434103685197,5262644.990787104
2009.743910056215,5217612.374437323
2009.5440349781388,5227561.665655929
2010.743285446596,5245672.66872809
2001.7489069331668,5228708.254149851
2011.3429106808246,5232423.946020893
2005.9462835727672,5227184.775692415
2012.3422860712058,5292706.353511953
2010.743285446596,5244880.558204588
2010.9431605246723,5235431.017635149
2011.1430356027483,5250489.713147105
2006.5459088069958,5266965.7574150115
2019.1380387257966,5274633.724284438
2014.1411617738916,5243527.993755067
2008.9444097439102,5248435.437706813
2014.9406620861962,5275088.988275481
2010.1436602123674,5271144.770665416
2008.3447845096816,5305845.053510837
2008.3447845096816,5286005.506288401
2010.3435352904437,5333098.220927072
2007.5452841973768,5223879.728470994
2005.9462835727672,5251227.050571641
2010.9431605246723,5203024.254894822
2013.1417863835104,5289454.776403252
1996.951905059338,5206940.645947977
2010.9431605246723,5247585.872673028
2011.542785758901,5255626.36642885
2010.9431605246723,5237594.7505734665
2010.5434103685197,5226953.014262153
2000.5496564647096,5198837.791692684
2006.3460337289196,5223809.606125968
2019.7376639600252,5250518.870890802
2013.9412866958153,5256263.472992273
2010.5434103685197,5233236.86769428
2008.544659587758,5227903.896065957
2011.742660836977,5256658.938125231
2009.9437851342911,5266524.152112125
2011.742660836977,5253739.386510009
2021.536539662711,5241053.593542937
2013.1417863835104,5242767.060211869
2004.74703310431,5241950.579013558
2005.9462835727672,5256387.935394277
2014.5409119300439,5275131.733364223
2005.9462835727672,5270620.060943029
2013.3416614615867,5204306.411667509
2020.1374141161775,5250327.9979799455
2006.3460337289196,5278485.09198811
2008.1449094316054,5214863.669682904
2011.1430356027483,5230680.670186374
2011.742660836977,5245089.988060383
2011.3429106808246,5251252.557480181
2013.741411617739,5230319.200201608
2009.743910056215,5244733.889429764
2012.3422860712058,5282706.328023918
2006.5459088069958,5149526.076084588
2008.9444097439102,5250797.1069047805
2015.1405371642725,5227387.818853958
2008.9444097439102,5265615.857105961
2012.742036227358,5229462.125114149
1998.9506558401001,5294412.841086119
1999.3504059962524,5224439.911132743
2015.1405371642725,5224146.7276828615
2015.3404122423487,5283103.51072988
2004.946908182386,5244041.443209798
2012.9419113054344,5254779.735085947
2011.542785758901,5228738.140206258
2010.1436602123674,5207025.605507171
2009.743910056215,5277241.408645035
2008.544659587758,5235309.398122888
2007.5452841973768,5240625.09523514
2012.3422860712058,5252103.178618536
2010.743285446596,5248134.955699821
2014.3410368519676,5294647.703411443
2003.5477826358529,5324395.403276332
2004.5471580262338,5276642.947367558
2006.9456589631482,5244751.667804885
2008.544659587758,5228557.096076485
2008.744534665834,5202860.028179383
2002.5484072454717,5239599.202363262
2013.3416614615867,5210468.846240599
2015.3404122423487,5250007.295415855
2011.3429106808246,5205547.209619638
2020.5371642723298,5237726.507658163
2010.5434103685197,5255721.403254007
2017.7389131792631,5231301.709107002
2013.541536539663,5254222.594051064
2004.3472829481575,5208812.325301103
2007.9450343535293,5244680.811258872
2010.3435352904437,5193727.619362633
2015.1405371642725,5245938.18241087
2012.5421611492818,5271076.4064886635
2008.744534665834,5196870.105110481
2009.1442848219865,5208088.315540199
2010.5434103685197,5247154.12376131
2002.1486570893194,5219506.7504190495
2014.1411617738916,5230210.819214107
2006.745783885072,5279918.875026859
2013.541536539663,5195538.394084667
2015.3404122423487,5256997.183112252
2003.9475327920052,5197504.873666179
2013.741411617739,5201915.358348918
2011.3429106808246,5295290.76398072
2008.1449094316054,5280990.268966771
2008.3447845096816,5230617.650859039
2006.745783885072,5295088.180789895
2010.5434103685197,5237921.88527154
2019.1380387257966,5216407.56029411
2006.745783885072,5242025.270807314
2007.3454091193005,5255388.392383248
2007.1455340412244,5259024.653841738
2012.3422860712058,5228612.728628919
2011.9425359150532,5275700.815123102
2019.9375390381012,5261561.252123914
2004.74703310431,5238785.986536526
2013.9412866958153,5238218.637962151
2009.5440349781388,5241252.6261471985
2014.5409119300439,5226970.634518616
2010.1436602123674,5225585.995566324
2007.745159275453,5266330.139257211
2009.1442848219865,5251857.2994412985
2013.9412866958153,5260286.049840054
2005.5465334166147,5236205.376890937
2004.3472829481575,5251689.916137784
2012.1424109931295,5222383.228436172
2009.3441599000626,5250599.10388374
2009.5440349781388,5219866.050162994
2012.9419113054344,5271305.884020894
2006.745783885072,5273429.52585759
2005.746408494691,5198380.397689121
2021.3366645846347,5205261.9464217685
2009.9437851342911,5247185.08742874
2008.9444097439102,5226342.392424169
2010.1436602123674,5263900.252974289
2009.3441599000626,5282712.8518474875
2005.1467832604624,5278034.7627050895
2007.1455340412244,5202712.1956324205
2019.1380387257966,5237110.919369451
2008.3447845096816,5233640.557807768
2018.1386633354155,5251958.119303224
2012.1424109931295,5213007.543416432
2007.3454091193005,5222077.546214865
2003.5477826358529,5274583.770140365
2011.3429106808246,5256558.331779768
2011.542785758901,5256834.450977123
2005.3466583385386,5212095.2974493615
2013.541536539663,5246980.086836253
2007.9450343535293,5251262.68627087
2015.1405371642725,5223430.083503757
2016.7395377888822,5252427.971902538
1999.950031230481,5165203.568870308
2005.5465334166147,5219348.649361595
2013.1417863835104,5257503.955697245
2009.3441599000626,5229339.366766449
2011.742660836977,5230627.444831194
2010.3435352904437,5278780.053673594
2000.3497813866336,5252028.567453036
2007.9450343535293,5213797.626516742
2008.9444097439102,5247869.899462042
2006.5459088069958,5187073.325856153
2005.3466583385386,5181798.22691025
2013.3416614615867,5269080.281125672
2014.1411617738916,5277421.280532652
2011.9425359150532,5244649.0120708505
2003.1480324797003,5254589.313453938
2014.1411617738916,5223588.140198792
2008.744534665834,5225020.640837848
2007.3454091193005,5259940.013055471
2009.9437851342911,5265097.924215281
2006.3460337289196,5219083.373137218
2019.1380387257966,5266792.046241491
2013.3416614615867,5257168.454279274
2014.3410368519676,5201880.017054525
2003.3479075577766,5189753.751655508
2010.1436602123674,5266715.138189424
2006.9456589631482,5233843.357995924
2009.743910056215,5280718.432756454
2003.1480324797003,5167289.759772556
2013.9412866958153,5278495.362416087
2007.745159275453,5246645.804833306
2015.9400374765773,5311125.115005483
2006.745783885072,5227917.882323591
2009.5440349781388,5235692.233328719
2012.1424109931295,5267248.85642776
2011.742660836977,5273601.672529472
2017.1392879450345,5248821.436486032
2001.7489069331668,5216260.905882241
2010.1436602123674,5213559.365739908
2009.5440349781388,5202942.294195803
2007.9450343535293,5264121.492110816
2005.1467832604624,5249748.786848458
2010.743285446596,5251759.861661173
2004.946908182386,5246772.316644358
2004.3472829481575,5241364.210423942
2005.5465334166147,5227249.379092578
2012.742036227358,5269112.053297727
2014.9406620861962,5259072.540415312
2014.1411617738916,5251051.277516937
2011.9425359150532,5238582.830936369
2014.7407870081202,5264213.077173349
2014.9406620861962,5244156.261626724
2012.742036227358,5247018.735768684
2013.541536539663,5271573.668768674
2010.1436602123674,5207108.0844966285
2008.1449094316054,5269766.198462265
2016.539662710806,5298321.941560681
2013.541536539663,5226601.537007303
2002.3485321673954,5148112.6543516945
2018.9381636477203,5233664.691362424
2012.1424109931295,5234362.907634681
2017.7389131792631,5200392.468559306
2018.1386633354155,5288932.645366209
2007.3454091193005,5224588.326978028
2018.3385384134917,5221753.431424113
2015.1405371642725,5259279.7228453355
2011.742660836977,5261229.907927209
2007.9450343535293,5244271.661896867
2007.1455340412244,5208426.987243316
2010.9431605246723,5220098.236574984
2009.5440349781388,5272704.520355492
2017.5390381011869,5213539.388983392
2019.9375390381012,5186956.224279955
2006.9456589631482,5284819.780618825
2001.7489069331668,5235271.820375086
2008.1449094316054,5222524.617640001
2018.9381636477203,5237148.604456666
2002.3485321673954,5271267.176786717
2006.9456589631482,5221781.414525684
2009.3441599000626,5288226.279163508
2010.743285446596,5284037.422976324
2003.3479075577766,5171840.579158298
2006.3460337289196,5260547.059714043
2012.1424109931295,5251768.790862352
2007.1455340412244,5218950.424870084
2008.1449094316054,5236592.567756857
2010.9431605246723,5245982.47087921
1999.5502810743287,5217930.447662087
2006.3460337289196,5204122.978209054
2005.5465334166147,5235487.296879668
2010.743285446596,5265985.300337466
2015.1405371642725,5255999.713494334
2005.1467832604624,5231384.811684988
2013.9412866958153,5172819.119433189
2011.9425359150532,5257233.659697212
2002.5484072454717,5151814.576997528
2014.7407870081202,5235467.028668692
2010.9431605246723,5218314.592662649
2015.3404122423487,5208749.479978302
1999.1505309181764,5239077.9673340125
2013.9412866958153,5237347.132128509
2004.1474078700815,5257781.273417687
2017.9387882573394,5248550.596396041
2006.745783885072,5243487.733804391
2011.742660836977,5280829.352365126
2013.541536539663,5240139.057711602
2010.3435352904437,5229824.622584817
2009.1442848219865,5255990.839394561
2012.3422860712058,5271124.135602792
2005.5465334166147,5222959.979309563
2008.1449094316054,5219196.672384261
2009.743910056215,5233062.785425192
2011.1430356027483,5242538.386250787
2008.3447845096816,5239023.37486677
2009.5440349781388,5252688.588729949
2005.1467832604624,5270881.052969539
2012.9419113054344,5261029.975659327
2015.5402873204248,5254962.433706365
2006.9456589631482,5235930.701619012
2010.9431605246723,5245006.275663246
2003.5477826358529,5272204.817691085
2008.1449094316054,5244734.470936644
2017.7389131792631,5270680.664276513
2009.3441599000626,5182891.5066551585
2009.9437851342911,5261944.998904657
2014.1411617738916,5251253.812741394
2012.1424109931295,5222467.665202352
2003.9475327920052,5214391.8834660435
2012.3422860712058,5286124.990428124
2012.9419113054344,5243520.218668938
2003.747657713929,5235658.691071936
2009.1442848219865,5245042.904957263
2004.5471580262338,5232833.3746168865
2017.1392879450345,5235510.442351126
2009.9437851342911,5230494.856742683
2020.7370393504061,5240494.859249468
2014.7407870081202,5273455.817189818
2011.9425359150532,5167781.5512548005
2013.1417863835104,5239244.722222965
2004.74703310431,5220826.640950055
2018.1386633354155,5212446.919931088
2002.3485321673954,5245296.976854103
2004.3472829481575,5274958.816121103
2019.3379138038727,5247629.331649451
2005.1467832604624,5271124.532226238
2006.5459088069958,5250970.347980803
2005.1467832604624,5267373.511807441
2007.3454091193005,5253262.751728031
2005.746408494691,5226776.642943683
2007.5452841973768,5288909.5352499215
2004.74703310431,5229658.500635137
2018.9381636477203,5240843.402939828
2013.9412866958153,5182252.555430875
2012.742036227358,5313543.919080968
2011.542785758901,5292241.827303331
2018.538413491568,5244707.448071685
1996.5521549031857,5242833.822490029
2010.5434103685197,5295062.967422698
2010.3435352904437,5227013.948841523
2012.3422860712058,5249988.937979425
2002.3485321673954,5248728.768029822
2004.946908182386,5283278.8699082015
2011.3429106808246,5326790.224259419
2003.747657713929,5269396.899409159
2005.9462835727672,5239848.65998671
2015.1405371642725,5259384.385511906
2010.5434103685197,5219032.867647166
2013.541536539663,5261916.225340564
2009.5440349781388,5245450.897490605
2005.3466583385386,5267792.182913275
2008.1449094316054,5245729.313317668
2007.9450343535293,5181261.506342984
2007.5452841973768,5209502.870420698
2010.9431605246723,5271141.822282736
2016.7395377888822,5232525.818170142
2012.9419113054344,5276145.219099429
1997.951280449719,5215064.410265277
2013.741411617739,5231526.1933843335
2007.5452841973768,5283168.173668778
2004.74703310431,5253769.512356268
2001.3491567770145,5218957.942659579
2019.537788881949,5350593.737701096
2011.9425359150532,5275831.5998416515
2004.1474078700815,5229633.673442388
2009.9437851342911,5246326.484785794
2010.9431605246723,5226409.278380524
2005.9462835727672,5199274.237998773
2003.1480324797003,5190984.906086767
2010.9431605246723,5280627.103926868
2002.3485321673954,5271748.463289842
2005.5465334166147,5201293.278197397
2011.3429106808246,5233589.588252013
2009.9437851342911,5249064.181198957
2009.3441599000626,5234838.95539907
2013.541536539663,5226263.981150534
2003.9475327920052,5223024.732274977
2013.3416614615867,5223859.316833046
2015.9400374765773,5237808.750576114
2008.9444097439102,5268270.048312799
2003.9475327920052,5258341.121234083
2004.946908182386,5304939.577607694
2016.1399125546534,5194724.616458931
2008.9444097439102,5213076.462056734
2005.9462835727672,5248246.670632696
2013.1417863835104,5223938.289593524
2008.9444097439102,5218339.517908212
2010.3435352904437,5234652.656137814
2015.5402873204248,5262734.4267750345
2005.3466583385386,5179451.316209937
2004.3472829481575,5304476.530594612
2014.5409119300439,5301600.124200334
2009.5440349781388,5183718.5550187295
2008.1449094316054,5261763.550304495
2010.1436602123674,5226935.25359907
2015.1405371642725,5252446.109823035
2011.1430356027483,5232600.316365537
2014.3410368519676,5297199.559937921
2012.5421611492818,5209963.0146319885
2021.1367895065587,5253849.241823273
2004.74703310431,5178406.912168543
2009.743910056215,5261094.810112521
2012.3422860712058,5217057.305804849
2006.745783885072,5262246.514772437
2011.542785758901,5243311.117868825
2007.3454091193005,5236942.005446145
2005.746408494691,5249905.302949876
2013.1417863835104,5264231.10852084
2009.743910056215,5248245.570182661
2006.9456589631482,5228938.004459405
2011.3429106808246,5310661.662265703
2005.5465334166147,5203316.40227075
2007.9450343535293,5254953.601819907
2005.9462835727672,5171891.914032574
2006.3460337289196,5192651.552620436
2007.3454091193005,5186365.725711911
2016.1399125546534,5243636.166056025
2012.3422860712058,5286354.345783646
2015.3404122423487,5278796.728045049
2005.3466583385386,5211258.6468726145
2006.3460337289196,5215756.9911866635
2012.3422860712058,5280131.149162563
2000.1499063085573,5225836.75579284
2011.742660836977,5251371.528397304
2013.9412866958153,5187260.660685609
2008.544659587758,5236160.116115746
2021.7364147407873,5230500.987408478
2008.544659587758,5193456.968937404
2014.7407870081202,5250528.039411631
2001.7489069331668,5250039.493549227
2007.9450343535293,5207533.35497793
2005.3466583385386,5249081.965968063
2016.7395377888822,5195335.617967689
2004.946908182386,5207828.910600702
2007.1455340412244,5230995.311402846
2012.3422860712058,5238342.769981187
2003.5477826358529,5213440.827009407
2012.1424109931295,5245449.6223778175
2014.3410368519676,5212707.869701722
2013.1417863835104,5163099.024949736
2006.1461586508433,5268038.656578375
2010.3435352904437,5233430.392767156
2006.3460337289196,5267534.977486236
2009.9437851342911,5254464.5410463605
2008.3447845096816,5245180.960318196
2005.9462835727672,5177805.954349096
2012.742036227358,5284170.488940227
2005.3466583385386,5283562.505712085
2012.1424109931295,5250696.661807874
2010.743285446596,5215138.089812178
2018.538413491568,5221540.506205049
2010.743285446596,5167239.647903646
2009.1442848219865,5235283.58427986
2012.742036227358,5211308.058447122
2012.5421611492818,5262018.87048873
2010.9431605246723,5191774.313654232
2015.5402873204248,5229767.145307912
2009.5440349781388,5212056.762683757
2014.7407870081202,5218906.549912721
2010.1436602123674,5243698.886805159
2006.5459088069958,5267703.400921229
